Name,Address
LOVEJOY OPTICIANS-EPOW,"2222 NW LOVEJOY STREET SUITE 500, PORTLAND, OR 97210-3033"
SISKIYOU OPTICAL #SISK607,"648 NO. MAIN ST, ASHLAND, OR 97520-1710"
EYE CARE OPTICAL SERVICES,"1309 LIBERTY STREET SE, SALEM, OR 97302-4245"
VISION CENTER-2227,"632 S.W. 6TH STREET, REDMOND, OR 97756"
NEWPORT VISION CTR-1371,"914 SW HURBERT ST., NEWPORT, OR 97365-4715"
MELZER AND BRECKENRIDGE #844,"13140 NE HALSEY ST, PORTLAND, OR 97230-2350"
EYE HEALTH NW/EAST PORTLAND,"10819 SE STARK ST. #100, PORTLAND, OR 97216"
KEIZER VISION SOURCE,"4350 CHERRY AVENUE NE SUITE A, KEIZER, OR 97303-4535"
MCBRIDE VISION CLINIC,"8566 SW APPLE WAY, PORTLAND, OR 97225"
CAMAS VISION CENTRE,"225 NE 4TH AVENUE, CAMAS, WA 98607"
PACIFIC UNIVERSITY #FORE146,"2043 COLLEGE WAY, FOREST GROVE, OR 97116"
FAMILY VISION CENTER,"1471 PEARL STREET, EUGENE, OR 97401"
EYE HEALTH NW/GRESHAM,"24601 SE STARK ST, TROUTDALE, OR 97060"
DR THOMAS G LEECH #OOGP,"2282 NW TROOST ST SUITE 104, ROSEBURG, OR 97471"
EYE HEALTH NW/MILWAUKEE,"SE 11086 OAK STREET, MILWAUKIE, OR 97222"
DR CHARLES A MCBRIDE OPTOMETRIST,"12370 SW FIRST STREET, BEAVERTON, OR 97005"
ALBANY EYE CARE CENTER PC,"2330 HERITAGE WAY SE, ALBANY, OR 97322"
EYE HEALTH NW/TIGARD,"15298 SW ROYALTY PARKWAY, TIGARD, OR 97224"
EYE HEALTH NW/LAKE OSWEGO,"9 MONROE PARKWAY STE 160, LAKE OSWEGO, OR 97035"
EYE HEALTH NW/ALOHA,"18345 SW ALEXANDER SUITE D, ALOHA, OR 97003"
EYE HEALTH NW/ST VINCENT,"9135 SW BARNES RD STE 961, PORTLAND, OR 97225"
CASCADIA EYECARE #KEPLR-133,"17777 LOWER RD, LAKE OSWEGO, OR 97035"
FLORENCE EYE CLINIC,"535 9TH STREET, FLORENCE, OR 97439"
TRAN OPTOMETRY CLINIC,"4526 NE SANDY BLVD, PORTLAND, OR 97213"
EYE HEALTH NW/NEWBERG,"2318 E PORTLAND RD STE 300, NEWBERG, OR 97132"
LIFETIME VISION CARE LLC,"901 NW CARLON AVENUE SUITE 2, BEND, OR 97703"
EYE HEALTH NW/PROVIDENCE,"5050 NW HOYT ST STE 445, PORTLAND, OR 97213"
DR TERENCE O TACK #190,"820 OCEAN BEACH HWY SUITE 100, LONGVIEW, WA 98632"
SISKIYOU OPTICAL #SMSC956,"2524 WESTSIDE ROAD, YREKA, CA 96097"
PEACE HEALTH OPTICAL #4784,"1200 HILYARD STREET SUITE 120, EUGENE, OR 97401"
Q C OPTICAL LTD (LAB),"NE 12450 MARX STREET, PORTLAND, OR 97230"
LAKE OSWEGO VISION CLINIC #KEPLR-142,"15480 BOONES FERRY ROAD, LAKE OSWEGO, OR 97035"
CASCADE EYE CARE #CAS 2188,"301 CHERRY HEIGHTS ROAD, THE DALLES, OR 97058"
EYECARE CENTER OF SALEM LLC #6632,"1415 CAPITOL ST NE, SALEM, OR 97301"
MURRAY SCHOLLS OPTIQUE #KEPLR-128,"14600 SW MURRAY SCHOLLS DR STE 104, BEAVERTON, OR 97007"
ADVANCED EYECARE #LAM0953,"705 MAIN STREET, KLAMATH FALLS, OR 97601"
DR TERRI VASCHE #VASC205,"600 N FIRST STREET, SILVERTON, OR 97381"
UPTOWN EYECARE &OPT #UPTOW25,"2370 W BURNSIDE, PORTLAND, OR 97210"
DR ANDREA V GRAY #6456,"2995 NW EDENBOWER, ROSEBURG, OR 97471"
LIGHTHOUSE VISION CARE #3940,"310 STILLWELL AVENUE, TILLAMOOK, OR 97141"
LASSMAN'S FINE EYEWEAR #021477,"530 CRATER LAKE AVENUE, MEDFORD, OR 97504"
EYE HEALTH NW/PETERKOURT,"9555 SW BARNES RD STE 100, PORTLAND, OR 97225"
CHRISTOPER D JOHNSON OD PC,"986 SE UGLOW AVENUE, DALLAS, OR 97338"
EYE HEALTH NW/HILLSBORO,"6111 NE CORNELL RD, HILLSBORO, OR 97124"
EYE HEALTH NW/N. PORTLAND,"3246 N LOMBARD ST, PORTLAND, OR 97217"
EYE HEALTH NW/LAB,"SE 5444A INTERNATIONAL WAY, MILWAUKIE, OR 97222"
ALPINE EYECARE INC,"505 SW MILL VIEW WAY #100, BEND, OR 97702"
WATTERS VISION CARE INC,"101 NW 12TH AVENUE SUITE 101, BATTLE GROUND, WA 98604"
EUGENE EYEWEAR,"207 COBURG RD SUITE 105, EUGENE, OR 97401"
NW EYE CARE PROFESSIONALS,"1401 164TH AVENUE SUITE 100, VANCOUVER, WA 98683"
CASEY EYE OPTICAL STUDIO-WATERFRONT,"3303 S BOND AVE STE CHH-1110, PORTLAND, OR 97239"
EYE HEALTH NW/HAPPY VALLEY,"12050 STEVENS ROAD SUITE 100, HAPPY VALLEY, OR 97086"
MT VIEW EYECARE CENTER PC #6729,"1405 SE 164TH AVE STE 102, VANCOUVER, WA 98683"
BRITTAIN EYE CARE PS,"7017 NE HWY 99 SUITE 202, VANCOUVER, WA 98665"
BEAVERTON VISION WORLD #BEA4374,"11020 SW BEAVERTON HILLSDALE HIGHWAY, BEAVERTON, OR 97005"
FOSTER VISION,"8136 SE FOSTER ROAD SUITE 260, PORTLAND, OR 97206"
WEST HILLS VISION CARE LLC,"7535 SW BARNES ROAD SUITE 111, PORTLAND, OR 97225"
COASTAL EYECARE,"553 18TH STREET, ASTORIA, OR 97103"
CENTRAL VISION CLINIC #CENT114,"405 BOYD LANE, MONMOUTH, OR 97361"
COMPLETE VISION CENTER #SPR2157,"840 A STREET, SPRINGFIELD, OR 97477"
JERRY L PHILLIPS,"2864 WILLAMETTE ST STE 600, EUGENE, OR 97405"
HOBAN VISION INC,"7016 SW NYBERG, TUALATIN, OR 97062"
FOCAL POINT #VA-136,"1550 OAK STREET STE 6, EUGENE, OR 97401"
FOCAL POINT #VA-137,"2002 US 101, FLORENCE, OR 97439"
NVISION EYE CENTERS-EYECARE ASSOCIATES,"2930 NE WEST DEVILS LAKE ROAD SUITE 2, LINCOLN CITY, OR 97367"
NVISION EYE CENTERS-EYECARE ASSOC,"2400 NW CENTURY DR, CORVALLIS, OR 97330"
BLINK OPTICAL #VA-731,"1501 NE MEDICAL CENTER DR, BEND, OR 97701"
PRECISION EYECARE #BROO149,"586 5TH ST STE 300, BROOKINGS, OR 97415"
EYE HEALTH NW/GLISAN,"6701 NE GLISAN ST, PORTLAND, OR 97213"
MOUNTAIN VISTA EYECARE & DRY EYE CENTER,"7761 SHAFFER PARKWAY SUITE 200, LITTLETON, CO 80127"
STACK OPTICAL SERVICE,"2233 S MONACO PARKWAY #107, DENVER, CO 80222"
EYE ASSOCIATES OF NEW MEXICO,"8801 HORIZON BLVD NE, ALBUQUERQUE, NM 87113"
PARKER L. CALL OD PC#CO0044Z,"2737 CROSSROADS BOULEVARD, GRAND JUNCTION, CO 81506"
COLORADO OPHTHALMOLOGY #021580,"11750 WEST SECOND PLACE SUITE 235, LAKEWOOD, CO 80228"
PARKRIDGE VISION SPECIALISTS PC,"9400 STATION ST SUITE 150, LONE TREE, CO 80124"
EYE CARE PLUS LLP #7320,"5221 S COULTER ST, AMARILLO, TX 79119"
EYE INSTITUTE OF WYOMING,"301 S FENWAY #102, CASPER, WY 82601"
BERTHOUD VISION FOR LIFE,"1211 LAKE AVE 102, BERTHOUD, CO 80513"
ACCENT VISION SPECIALISTS #KEPLR-206,"1645 GALISTEO ST, SANTA FE, NM 87505"
CEDAR CREST VISION,"12220 HWY 14 N STE 3, CEDAR CREST, NM 87008"
EYE CONSULTANTS OF COLORADO #6014,"27122 MAIN ST STE 220, CONIFER, CO 80433"
JEFFREY W LUTHER OD LLC,"2020 BLUE MESA COURT, LOVELAND, CO 80538"
EYE CARE CENTER OF COLORADO SPRINGS PL,"110 SOUTH WEBER ST, COLORADO SPRINGS, CO 80903"
PARKER VISION SPECIALISTS PC,"9235 CROWN CREST BLVD STE 150, PARKER, CO 80138"
FAMILY VISION CLINIC & OPTICAL #7058,"718 E PLATTE AVENUE, FORT MORGAN, CO 80701"
ADVANCED EYE CARE #KEPLR-165,"1165 S CAMINO DEL RIO STE 100, DURANGO, CO 81303"
CASTLE ROCK EYEWEAR #3094,"856 HAPPY CANYON RD SUITE 110, CASTLE ROCK, CO 80108"
MOUNTAIN VIEW VISION,"7435 SISTERS GROVE STE 210, COLORADO SPRINGS, CO 80923"
HIGHLANDS EYECARE #80-4002032,"4500 W 38TH AVE STE 130 BLDG 5, DENVER, CO 80212"
ROCKY MOUNTAIN FAMILY VISION,"3609 S TIMBERLINE RD, FORT COLLINS, CO 80525"
PEARLE/ALL ABOUT VISION LLC (LO),"2370 E ARAPAHOE ROAD SUITE 921, CENTENNIAL, CO 80122"
EYE CARE SPECIALTIES OF CO #AEG-1484,"2980 GINNALA DRIVE SUITE A, LOVELAND, CO 80538"
ADVANCED FAMILY EYECARE,"11757 W KEN CARYL AVE STE L, LITTLETON, CO 80127"
PREMIER FAMILY EYECARE,"114 14TH STREET SOUTH WEST TANNER VISION PC, LOVELAND, CO 80537"
BROOME PROFESSIONALS PA,"3408 OLSEN BOULEVARD, AMARILLO, TX 79109"
MYEYEDR-AMARILLO-S SONCY RD #MED-1097,"3635 S SONCY RD, AMARILLO, TX 79119"
STEINBERG OPTOMETRY PC #021842,"3100 ARAPAHOE AVE SUITE 101, BOULDER, CO 80303"
ARBAUGH AND REUTER PC,"6091 NORTH ACADEMY BOULEVARD, COLORADO SPRINGS, CO 80918"
"ABQ EYE CARE, PC","5341 WYOMING BLVD NE STE D, ALBUQUERQUE, NM 87109"
CENTENNIAL EYE ASSOC. #4208,"15901 E BRIARWOOD CIRCLE SUITE 100, AURORA, CO 80016"
LOS ALAMOS FAMILY EYECARE,"800 TRINITY DRIVE SUITE B, LOS ALAMOS, NM 87544"
UCHEALTH EYE CENTER #MEC-UC1,"5495 ARAPAHOE AVE SUE ANSCHUTZ-RODGERS EYE CTR, BOULDER, CO 80303"
3D VISION EYECARE INC,"4491 BENT BROTHERS BLVD STE B, COLORADO CITY, CO 81019"
ELITE EYE CARE,"2428 PERRYTON PKWY, PAMPA, TX 79065"
COLORADO CATARACT & LASER LLC #5426,"1421 S POTOMAC STREET #130, AURORA, CO 80012"
EYE INSTITUTE OF ALBUQUERQUE #NM0028Z,"5700 SAN ANTONIO DR NE STE B4, ALBUQUERQUE, NM 87109"
MOKE FAMILY EYE CARE #MOK5596,"101 W 84TH AVENUE SUITE 240, THORNTON, CO 80260"
B&S INC,"2751 S PARKER RD 402, AURORA, CO 80014"
GUYMON VISION CLINIC,"301 NORTHRIDGE CIRCLE, GUYMON, OK 73942"
MILE HIGH EYE CARE-PECAA,"9625 RALSTON RD, ARVADA, CO 80004"
ENVISION DURANGO,"2977 MAIN AVE STE A, DURANGO, CO 81301"
ABBA EYE CARE #AEG-1121,"4430 NORTH NEVADA AVE, COLORADO SPRINGS, CO 80907"
EYE CARE PROFESSIONALS LLC,"810 W REID AVE SUITE 1, NORTH PLATTE, NE 69101"
PANORAMA EYE CARE LLC,"1701 61ST AVENUE, GREELEY, CO 80634"
PANORAMA EYE CARE LLC,"6125 SKY POND DR STE 160, LOVELAND, CO 80538"
20/20 EYECARE #KEPLR-255,"59 NORTH 4TH STREET, CARBONDALE, CO 81623"
ASSOCIATED EYE CARE,"8101 E LOWRY BLVD STE 255, DENVER, CO 80230"
FLATIRONS OPTOMETRIC GROUP PC-PECAA#2783,"1371 HECLA DR UNIT C1, LOUISVILLE, CO 80027"
SKYLINE VISION OPTICAL #VA-338,"2776 EAST MAIN STREEET, CANON CITY, CO 81212"
UNITED OPTICAL CENTER #VA-960,"9330 S UNIVERSITY BLVD STE 220, HIGHLANDS RANCH, CO 80126"
MYEYEDR-CO-GREELEY NORTH #MED-1051,"2108 35TH AVENUE, GREELEY, CO 80634"
PEAK VISION OPTICAL #VA-346,"3155 N UNION BOULEVARD, COLORADO SPRINGS, CO 80907"
EYECARE SPECIALTIES #CO0116Z,"460 PERSHING ST, CRAIG, CO 81625"
LYMER VISION,"9362 BRAND CORDERA PKWY STE110, COLORADO SPRINGS, CO 80924"
EVERGREEN OPTOMETRY,"15 SPECTRUM LOOP STE 125, COLORADO SPRINGS, CO 80921"
ELITE VISION PC,"4195 CENTENNIAL BLVD, COLORADO SPRINGS, CO 80907"
MICHAEL E KODITEK OD PC,"5900 KEYES ST STE 00447, FREDERICK, CO 80504"
VAIL VISION PC- 10-00014012,"1140 EDWARDS VILLAGE BLVD B206, EDWARDS, CO 81632"
GREGORY A VOSSETEIG PC,"3501 S SHIELDS STREET, FORT COLLINS, CO 80526"
MUD SPRINGS VISION CLINIC,"404 9TH STREET, WHEATLAND, WY 82201"
REPLACEALENS #6182,"7800 E ILIFF AVENUE #I, DENVER, CO 80231"
UCHEALTH-ANSCHUTZRODGERS EYECTR #MEC-UC2,"1675 AURORA CT, AURORA, CO 80045"
VISTA EYE CARE #80-0035503,"13695 COLORADO BOULEVARD, THORNTON, CO 80602"
"PEARLE VISION/BD EYES, LLC (LO)","11211 S DRANSFELDT RD STE 125, PARKER, CO 80134"
PEARLE VISION LONGMONT (LO),"180 KEN PRATT BOULEVARD #200, LONGMONT, CO 80501"
COLORADO OPTOMETRY,"4786 MCMURRAY AVE #2A, FORT COLLINS, CO 80525"
COLORADO EYE CENTER BROOMFIELD,"4 GARDEN CENTER STE 100, BROOMFIELD, CO 80020"
COLORADO EYE CENTER SUNRISE,"1692 30TH STREET, BOULDER, CO 80301"
PEARLE VISION 9388 (SC) (21137368),"5504 MENAUL BLVD NE STE A PLAZA DE LA SIERRA, ALBUQUERQUE, NM 87110"
ULTIMATE EYECARE SANTA FE LLC,"1651 GALISTEO STREET STE 1, SANTA FE, NM 87505"
ALEX ZEMKE OD PLLC #6344,"2290 KIPLING GARDEN LEVEL, LAKEWOOD, CO 80215"
ALEX ZEMKE OD PLLC #6343,"7335 SOUTH PIERCE STREET, LITTLETON, CO 80128"
PINNACLE OPTICAL,"2770 N UNION BLVD STE 240, COLORADO SPRINGS, CO 80909"
PEARLE VISION 8445 (SC) (21092845),"180 KEN PRATT BLVD STE 200, LONGMONT, CO 80501"
PEARLE VISION 7872 (SC) (21054545),"2370 EAST ARAPAHOE RD #921, CENTENNIAL, CO 80122"
PEARLE VISION 8336 (SC) (21055624),"11211 S DRANSFELDT RD #125 PARKER VALLEY CENTER, PARKER, CO 80134"
PEARLE VISION 7756 (SC) (21057550),"9325 DORCHESTER ST SUITE 124 HIGHLANDS RANCH TOWN CENTER, HIGHLANDS RANCH, CO 80129"
SIMPLE OPTICAL INC,"520 ZANG ST STE I, BROOMFIELD, CO 80021"
PEARLE VISION 8919 (SC) (21127070),"1391 SCULPTOR DR UNIT 140, LOVELAND, CO 80537"
DIVEL ENTERPRISES LLC,"211 8TH STREET, GLENWOOD SPRINGS, CO 81601"
FORT MORGAN EYE CARE #6389,"1100 MAIN STREET, FORT MORGAN, CO 80701"
COMPLETE EYECARE ASSOC #KEPLR-285,"111 SO BAILEY STREET, NORTH PLATTE, NE 69101-5439"
ADVANCED EYE CARE #6037,"2700 PARAMOUNT BOULEVARD, AMARILLO, TX 79109"
PANORAMA EYE CARE LLC,"1300 E 20TH, CHEYENNE, WY 82001-4060"
CHEYENNE VISION CLINIC,"1854 DELL RANGE BLVD, CHEYENNE, WY 82009"
SPECTRUM EYE CARE PC #70360,"13530 NORTHGATE ESTATES DR 200, COLORADO SPRINGS, CO 80921"
BOULDER EYE CARE PROF LLC #6564,"805 S BROADWAY ST #101, BOULDER, CO 80305"
HNH OPTOMETRY LLC,"800 3RD AVENUE, LONGMONT, CO 80501"
TRISHA C ROGERS OD PLLC,"7600 PARK MEADOWS DR STE 200, LONE TREE, CO 80124"
JENNIFER HAVRILLA LLC #6577,"2001 S SHIELDS ST BLDG J-1, FORT COLLINS, CO 80526"
CASPER VISION CTR PC #6514,"543 SOUTH DAVID STREET, CASPER, WY 82601-3708"
CONTACT LENS & OPT #4199,"4253 MONTGOMERY BLVD NE STE110, ALBUQUERQUE, NM 87109-1506"
ARVADA HEALTH CENTER OPTICAL #MEC-173,"7950 KIPLING ST #203, ARVADA, CO 80005"
BRYAN VISION ASSOCICATES #2031,"2525 S WADSWORTH RD STE 101, LAKEWOOD, CO 80227"
MONUMENT VISION CLINIC,"1860 WOODMOOR DR. BOX 509, MONUMENT, CO 80132"
BOULDER MEDICAL CENTER #94445,"2750 BROADWAY ST, BOULDER, CO 80304"
CHAPEL HILLS VISION CENTER,"2438 RESEARCH PARKWAY SUITE 200, COLORADO SPRINGS, CO 80920"
SCOTTSBLUFF VISION CLINIC,"3726 AVENUE D, SCOTTSBLUFF, NE 69361"
EUROPTICS LLC,"5000 SW 75TH AVE STE 203, MIAMI, FL 33155"
DRS GRANT AND LYNDA JONES,"1418 EAST M STREET, TORRINGTON, WY 82240"
APPLE TREE OPTICAL #1094,"7520 MONTGOMERY NE SUITE E-5, ALBUQUERQUE, NM 87109-1501"
SNOWY RANGE VISION CTR #40104,"405 S 30TH STREET, LARAMIE, WY 82070-3914"
20/20 EYECARE #KEPLR-254,"3122 BLAKE AVENUE, GLENWOOD SPRINGS, CO 81601"
BLUFFS VISION CARE #71564,"416 VALLEY VIEW DR STE 100, SCOTTSBLUFF, NE 69361-3551"
RIVERTON VISION CENTER #4692,"300 N BROADWAY AVENUE, RIVERTON, WY 82501-3545"
PANORAMA EYECARE,"13772 DENVER W PARKWAY #110, LAKEWOOD, CO 80401-3139"
FAMILY VISION CLINIC,"1328 EAST 12TH ST, CASPER, WY 82601"
HIGH COUNTRY OPTICAL #CO0034Z,"450 S CAMINO DEL RIO SUITE 101, DURANGO, CO 81301"
EYE ASSOCIATES OF NM,"5757 HARPER DRIVE NE, ALBUQUERQUE, NM 87109"
IN-SIGHT OPTICAL #4517,"12 E PIKES PEAK AVE, COLORADO SPRINGS, CO 80903"
ASPEN EYEWEAR,"2525 ARAPAHOE AVE E23, BOULDER, CO 80302-6720"
DR ALISSA IRONS,"201 SLATE AVENUE NW, ALBUQUERQUE, NM 87102"
VILLAGE OPTICAL #2598,"4103 BOARDWALK SUITE 100, FORT COLLINS, CO 80525-2248"
MYEYEDR-TX-AMARILLO-WOLFLIN SQ #MED-897,"2481 W INTERSTATE 40, AMARILLO, TX 79109"
BENJAMIN P STURDY OD PC,"S 834 PERRY ST STE E, CASTLE ROCK, CO 80104-1518"
CASEY OPTICAL COMPANY,"4306 LOMAS BLVD NE, ALBUQUERQUE, NM 87110"
PANORAMA EYE CARE LLC,"1725 E PROSPECT ROAD, FORT COLLINS, CO 80525"
EYECARE ASSOCIATES #1474,"702 W DRAKE ROAD BLDG B, FORT COLLINS, CO 80526"
LAFAYETTE EYE ASSOCIATES PC,"511 CROSSING DRIVE SUITE 102, LAFAYETTE, CO 80026"
HELLERSTEIN & BRENNER VISION CTR PC,"7400 E ORCHARD RD STE 175-5, GREENWOOD VILLAGE, CO 80111"
BRIGHTON EYE ASSOCIATES-14045,"1001 EAST BRIDGE ST SUITE A, BRIGHTON, CO 80601-2231"
EYEWORKS,"615 MAIN STREET SUITE 1A, LOUISVILLE, CO 80027"
SPORTIQUE EYEWEAR 2.0 INC. #17600,"3121 28TH STREET, BOULDER, CO 80301"
VALLEY VISION CENTER,"950 NORTH AVENUE #106, GRAND JUNCTION, CO 81501"
CORNEAL CONSULTANTS OF CO,"1501 WEST MINERAL AVE STE 100, LITTLETON, CO 80120"
PANORAMA EYE CARE LLC,"2121 E HARMONY RD STE 190, FORT COLLINS, CO 80528"
ABBA EYE CARE #AEG-1120,"1130 LAKE PLAZA DR STE 130, COLORADO SPRINGS, CO 80906"
PINNACLE OPTICAL NORTH,"10035 PEARL PASS VIEW STE 200, COLORADO SPRINGS, CO 80924"
ARCHDALE EYECARE-SOUTH #KEPLR-196,"1541 S 8TH STREET, COLORADO SPRINGS, CO 80905-1923"
MOUNTAIN VIEW OPTICAL-QCO112Z,"7920 W 44th AVENUE, WHEAT RIDGE, CO 80033"
EYECARE CENTER OPTICAL INC #013232,"1400 DRY CREEK DR, LONGMONT, CO 80503"
DR TORY W MOORE,"1301 EAST 1ST STREET, DUMAS, TX 79029"
FRONT RANGE EYE HEALTH CENTER #KEPLR-155,"1220 SUMMIT VIEW DRIVE, LOUISVILLE, CO 80027"
KEN CARYL VISION CENTER#10-0014086,"6179 S BALSAM WAY SUITE 130, LITTLETON, CO 80123"
COLORADO OPHTHALMOLOGY #013979,"3801 E FLORIDA AVE STE 720, DENVER, CO 80210"
ADVANCED EYECARE-DUMAS #5974,"224 EAST 7TH ST, DUMAS, TX 79029"
THE EYES HAVE IT SUNGLASSES #1340,"102 WEST MOUNTAIN AVE, FORT COLLINS, CO 80524"
EYE ASSOCIATES SANTA FE,"2947 RODEO PARK DR E, SANTA FE, NM 87505"
PEARLE/DR E FLEISCHER,"611 24 ROAD SUITE 1, GRAND JUNCTION, CO 81505"
DRS ABEL & ABEL,"2111 CUSTER DRIVE, FORT COLLINS, CO 80525"
EASTERN WYOMING EYE CLINIC,"520 COLLEGE DRIVE, TORRINGTON, WY 82240"
EVERGREEN VISION CLINIC PC #5984,"30960 STAGECOACH BOULEVARD W-200, EVERGREEN, CO 80439"
ALPINE OPT OF WESTERN COLORADO LLC,"1800 E PAVILION PL UNIT A, MONTROSE, CO 81401"
ARVADA EYE CARE #KEPLR-194,"16205 W 64TH AVENUE SUITE 100, ARVADA, CO 80007"
KIM'S FASHION EYEWEAR LLC #10-0014139,"502 WEST MAIN, STERLING, CO 80751"
COMPLETE EYECARE,"11480 SHERIDAN BLVD STE 100, WESTMINSTER, CO 80020"
DR ROBERT H WAGNER #10-14120,"10071 N WADSWORTH PKWY STE 200, WESTMINSTER, CO 80021"
DR. MARC PROVENCHER #4528,"4050 S TIMERLINE RD #120, FORT COLLINS, CO 80525"
OPTICAL MASTERS #5342,"820 S MONACO PKWY STE 2B, DENVER, CO 80224"
FOOTHILLS OPTICAL LLC #5166,"4745 ARAPAHOE AVENUE SUITE 100, BOULDER, CO 80303"
RIO EYECARE PC,"4100 CRESTVIEW DRIVE SE, RIO RANCHO, NM 87124"
NARA OPTOMETRY INC,"9580 GARDEN GROVE BLVD #105, GARDEN GROVE, CA 928441"
JUSTIN WONG OD AN OPTOMETRIC CORP,"250 E YALE LOOP SUITE G, IRVINE, CA 92604"
LAWRENCE J GEISSE MD #1145,"10861 CHERRY STREET SUITE 204, LOS ALAMITOS, CA 90720"
DR BRYANT VO #10-0007339,"5327 UNIVERSITY DRIVE, IRVINE, CA 92612"
DR DAVID BUTCHERT OD #022262,"11847 SOUTH STREET, CERRITOS, CA 90703"
COAST LIDO OPTICAL,"360 SAN MIGUEL DRIVE SUITE 307, NEWPORT BEACH, CA 92660"
OPTOMETRY CORNER,"4940 IRVINE BLVD STE 102, IRVINE, CA 92620"
JEFFREY SAFARIK OD,"427 E 17TH STREET STE C, COSTA MESA, CA 92627"
PEARLE VISION 9201 (SC) (21131055),"3800D BARRANCA PARKWAY, IRVINE, CA 92606"
ADVANCED EYECARE OPTOMETRIC CENTER,"24692 DEL PRADO SUITE B, DANA POINT, CA 92629"
PEARLE VISION (LO),"3800 D BARRANCA PARKWAY, IRVINE, CA 92606"
WEST EYECARE OPTOMETRY PC,"2525 WESTMINSTER AVENUE #D, SANTA ANA, CA 92706"
WOODBRIDGE OPTOMETRY,"4505 BARRANCA PARKWAY SUITE C, IRVINE, CA 92604"
EAP OPTOMETRY,"6541 E SPRING STREET, LONG BEACH, CA 90808"
GAVIN HERBERT EYE INSTITUTE,"850 HEALTH SCIENCES RD 3RD FL, IRVINE, CA 92617"
OCEAN RANCH OPTOMETRY LLC,"24040 CAMINO DEL AVION STE C, MONARCH BEACH, CA 92629"
"MICHAEL KERMANI, MD #023142","1441 AVOCADO AVE STE 501, NEWPORT BEACH, CA 92660"
OPTOMETRY AT THE SHOPS,"602 THE SHOPS AT MISSION VIEJO, MISSION VIEJO, CA 92691"
TERRA BARNES OD #10-0007226,"16480 BAKE PARKWAY SUITE 107, IRVINE, CA 92618"
TAYANI EYE INSTITUTE,"3621 VISTA WAY, OCEANSIDE, CA 92056"
WEST COAST OPTOMETRIC GROUP,"27724 SANTA MARGARITA PARKWAY, MISSION VIEJO, CA 92691"
PRIME EYE CARE OPTOMETRY,"18045 MAGNOLIA STREET, FOUNTAIN VALLEY, CA 92708"
JOHN S IKEDA OD,"8751 VALLEY VIEW ST STE A, BUENA PARK, CA 90620-3562"
EUROPEAN OPTICAL INC,"1294 SOUTH COAST HWY, LAGUNA BEACH, CA 92651-3164"
DR STEVEN DOWNS,"17829 SANTIAGO BOULEVARD, VILLA PARK, CA 92861-4133"
AUSTIN OPTOMETRY GROUP,"1 CITY BOULEVARD WEST #111, ORANGE, CA 92868-3609"
DR RONALD L HANKINS-1834,"4703 E CHAPMAN AVENUE, ORANGE, CA 92869-4111"
PEARLE VISION/FAMILY FIRST ICARE INC(LO),"16498 BEACH BOULEVARD, WESTMINSTER, CA 92683"
DR MICHELLE AHUMADA,"30593 GATEWAY PL, RANCHO MISSION VIEJO, CA 92694"
PEARLE VISION 9259 (SC) (21131386),"1696 NEWPORT BLVD, COSTA MESA, CA 92627"
ADVANCED OPTICAL #1963,"351 HOSPITAL ROAD #100, NEWPORT BEACH, CA 92663"
OC OPTOMETRY GROUP INC,"1000 BRISTOL ST N SUITE 29, NEWPORT BEACH, CA 92660"
PEARLE VISION 9258 (SC) (21131385),"16498 BEACH BLVD, WESTMINSTER, CA 92683"
JEFFREY S DANG INC,"19746 BEACH BOULEVARD, HUNTINGTON BEACH, CA 92648"
PEARLE/FAMILY FIRST ICARE INC (LO),"1696 NEWPORT BLVD STE D, COSTA MESA, CA 92627"
DR LORNA M REYES OD,"11351 183RD ST, CERRITOS, CA 90703"
GOLDEN IRVINE OPTOMETRY #14505,"15435 JEFFREY RD 138, IRVINE, CA 92618"
LAGUNA EYE CARE OPTOMETRY,"24100 EL TORO ROAD SUITE C, LAGUNA WOODS, CA 92637"
DENNIS K NODA OD #4941,"8931 ATLANTA, HUNTINGTON BEACH, CA 92646-7121"
DR BRUCE GRANT-OCIG #385,"N 800 TUSTIN AVENUE SUITE J, SANTA ANA, CA 92705-3605"
SOUTH COAST OPTOMETRY #1076,"949 SOUTH COAST DRIVE SUITE 155, COSTA MESA, CA 92626-7773"
BOAN OPTOMETRY,"8942 GARDEN GROVE BOULEVARD SUITE 104, GARDEN GROVE, CA 92844"
DR GOTTLIEB,"6418 E DEL AMO BOULEVARD, LAKEWOOD, CA 90713-2350"
MICHAEL MORRIS APC #5421,"631 NORTH AZUSA AVENUE, AZUSA, CA 91702"
DR DAWN MILLER #70737,"12966 MAIN STREET, GARDEN GROVE, CA 92840"
NVISION EYE CENTERS-CLARITY EYE GROUP,"19671 BEACH BLVD STE 400, HUNTINGTON BEACH, CA 92648"
MK HOANG OD INC #80-0006066,"1102 IRVINE BOULEVARD, TUSTIN, CA 92780"
TOTAL VISION LAGUNA CROWN VALLEY #11810,"30030 TOWN CENTER DRIVE, LAGUNA NIGUEL, CA 92677-2048"
DAN B CARVER OD #382,"11180 WARNER AVE STE 261, FOUNTAIN VALLEY, CA 92708-3846"
DR JOSEPH G HEINRICH-409,"32241 CAMINO CAPISTRANO APT A101, SAN JUAN CAPISTRANO, CA 92675-3217"
