DANIEL C DROUGHT OD INC,895 S BROADWAY,GENEVA,OH,44041-9146,US
KENDRA L MAHAFFEY OD INC,7529 FREDLE DR,PAINESVILLE,OH,44077-9406,US
Union Optical,7593 Mentor Ave,Mentor,OH,44060,US
"DOUG PATTON, OD",325 CENTER ST,CHARDON,OH,44024-1184,US
VANCE AND TEKNIPP EYE CARE LLC,602 SOUTH ST STE B14,CHARDON,OH,44024,US
TWIN VALUE OPTICAL,34690 VINE ST,WILLOWICK,OH,44095-5118,US
VISION ASSOCIATES,229 MAIN ST W,GIRARD,PA,16417,US
DR. SID E SAVITT,29610 EUCLID AVE,WICKLIFFE,OH,44092-1829,US
Union Optical,28112 Chardon Rd,Willoughby Hills,OH,44092,US
WEST PENN OPTICAL INC.,2576 W 8TH ST,ERIE,PA,16505-4416,US
MyEyeDr.,3733 Park East Dr.,Beachwood,OH,44122,US
MED-643,3733 PARK EAST DR STE 104,BEACHWOOD,OH,44122,US
HAUSER VISION CARE,2501 W 12TH ST STE 1,ERIE,PA,16505-4527,US
VISUAL OPTIONS,2640 ZUCK RD,ERIE,PA,16506-3151,US
DR.SCOTT GRIFFITH-6394,2640 W 38TH ST,ERIE,PA,16506-4524,US
Union Optical,2022 E 105th St,Cleveland,OH,44106,US
BAYFRONT EYECARE PC,300 STATE ST STE 202,ERIE,PA,16507-1429,US
DR DALE LINDSEY OD,122 FOWLER ST,CORTLAND,OH,44410-1328,US
CLEVELAND EYE CLINIC,2740 CARNEGIE AVE,CLEVELAND,OH,44115,US
Union Optical,2020 Carnegie Ave,Cleveland,OH,44115,US
DR MARTIN G ELLIS,3018 STATE ROUTE 5 STE C,CORTLAND,OH,44410-9178,US
JOHN W BARNHART OD INC,4620 MAHONING AVE NW,WARREN,OH,44483-1419,US
CLEVELAND EYE CLINIC,320 BROADWAY AVE STE C,BEDFORD,OH,44146,US
VISION ASSOCIATES,229 MAIN ST W,GIRARD,PA,16417,US
DR.SCOTT GRIFFITH-6394,2640 W 38TH ST,ERIE,PA,16506-4524,US
VISUAL OPTIONS,2640 ZUCK RD,ERIE,PA,16506-3151,US
HAUSER VISION CARE,2501 W 12TH ST STE 1,ERIE,PA,16505-4527,US
WEST PENN OPTICAL INC.,2576 W 8TH ST,ERIE,PA,16505-4416,US
BAYFRONT EYECARE PC,300 STATE ST STE 202,ERIE,PA,16507-1429,US
DANIEL C DROUGHT OD INC,895 S BROADWAY,GENEVA,OH,44041-9146,US
COMMUNITY EYECARE - JAMESTOWN,462 FAIRMONT AVE,JAMESTOWN,NY,14701,US
GATEWAY OPHTHALMOLOGY PLLC,27 PORTER AVE,JAMESTOWN,NY,14701,US
COUNCIL OPTOMETRIC GROUP,548 W 3RD ST,JAMESTOWN,NY,14701,US
COMMUNITY EYECARE - SN,2A PARK WAY,SENECA,PA,16346,US
COMMUNITY EYECARE - JAMESTOWN,462 FAIRMONT AVE,JAMESTOWN,NY,14701,US
GATEWAY OPHTHALMOLOGY PLLC,27 PORTER AVE,JAMESTOWN,NY,14701,US
COUNCIL OPTOMETRIC GROUP,548 W 3RD ST,JAMESTOWN,NY,14701,US
COMMUNITY EYECARE - WRN,2 FARM COLONY DR,WARREN,PA,16365,US
BAYFRONT EYECARE PC,300 STATE ST STE 202,ERIE,PA,16507-1429,US
DR.SCOTT GRIFFITH-6394,2640 W 38TH ST,ERIE,PA,16506-4524,US
VISUAL OPTIONS,2640 ZUCK RD,ERIE,PA,16506-3151,US
ALLEGHENY EYE CARE,175 N FRALEY ST,KANE,PA,16735-1164,US
HAUSER VISION CARE,2501 W 12TH ST STE 1,ERIE,PA,16505-4527,US
WEST PENN OPTICAL INC.,2576 W 8TH ST,ERIE,PA,16505-4416,US
"EDWIN M SCHOTT, OD - COUDERSPORT",125 S MAIN ST STE 201,BRADFORD,PA,16701,US
EDWIN M SCHOTT OD - PORT ALLEGANY,125 S MAIN ST STE 201,BRADFORD,PA,16701,US
COMMUNITY EYECARE - SN,2A PARK WAY,SENECA,PA,16346,US
VISION ASSOCIATES,229 MAIN ST W,GIRARD,PA,16417,US
EDWIN M SCHOTT OD - PORT ALLEGANY,125 S MAIN ST STE 201,BRADFORD,PA,16701,US
"EDWIN M SCHOTT, OD - COUDERSPORT",125 S MAIN ST STE 201,BRADFORD,PA,16701,US
COUNCIL OPTOMETRIC GROUP,168 N UNION ST,OLEAN,NY,14760-2735,US
ALLEGHENY EYE CARE,215 W MAIN ST,SMETHPORT,PA,16749-1142,US
ALLEGHENY EYE CARE,175 N FRALEY ST,KANE,PA,16735-1164,US
COMMUNITY EYECARE - WRN,2 FARM COLONY DR,WARREN,PA,16365,US
COUNCIL OPTOMETRIC GROUP,548 W 3RD ST,JAMESTOWN,NY,14701,US
GATEWAY OPHTHALMOLOGY PLLC,27 PORTER AVE,JAMESTOWN,NY,14701,US
COMMUNITY EYECARE - JAMESTOWN,462 FAIRMONT AVE,JAMESTOWN,NY,14701,US
MARY REED DACANAL OD-JOHNSONBURG,516 MARKET ST,JOHNSONBURG,PA,15845,US
DR. K. DAWN LUVAAS-7348,123 CENTER ST,SAINT MARYS,PA,15857-1102,US
GEORGE HEINIG OD,53 CENTER ST,HORNELL,NY,14843-1909,US
COUNCIL OPTOMETRIC GROUP,34 BROADWAY MALL,HORNELL,NY,14843,US
COUNCIL OPTOMETRIC GROUP,168 N UNION ST,OLEAN,NY,14760-2735,US
ALLEGHENY EYE CARE,215 W MAIN ST,SMETHPORT,PA,16749-1142,US
JAMES STAFFORD #347,28 CLARA BARTON ST,DANSVILLE,NY,14437-1516,US
EDWIN M SCHOTT OD - PORT ALLEGANY,125 S MAIN ST STE 201,BRADFORD,PA,16701,US
"EDWIN M SCHOTT, OD - COUDERSPORT",125 S MAIN ST STE 201,BRADFORD,PA,16701,US
THE VISION CENTER,298 COLONIAL DR,HORSEHEADS,NY,14845,US
THE VISION CENTER,298 COLONIAL DR,HORSEHEADS,NY,14845,US
GARY J WILLIAMS OD PC,293 MAIN ST,OWEGO,NY,13827-1615,US
GEORGE HEINIG OD,53 CENTER ST,HORNELL,NY,14843-1909,US
COUNCIL OPTOMETRIC GROUP,34 BROADWAY MALL,HORNELL,NY,14843,US
PETER SCHWARTZ M.D.,2333 N TRIPHAMMER RD STE 403,ITHACA,NY,14850-1075,US
GARY J WILLIAMS OD PC,293 MAIN ST,OWEGO,NY,13827-1615,US
ROBERTS EYECARE ASSC,3455 VESTAL PKWY E,VESTAL,NY,13850,US
SOUTHERN TIER OPTICAL,530 COLUMBIA DR,JOHNSON CITY,NY,13790,US
DR. HAIRE,10 TRIEBLE DR STE 3,TUNKHANNOCK,PA,18657-7055,US
THE VISION CENTER,298 COLONIAL DR,HORSEHEADS,NY,14845,US
PETER SCHWARTZ M.D.,2333 N TRIPHAMMER RD STE 403,ITHACA,NY,14850-1075,US
NEW ERA EYE CARE LLC,1324 MEMORIAL HWY,SHAVERTOWN,PA,18708,US
OPTICAL NEI,222 LINDEN ST,SCRANTON,PA,18503,US
NEI-DC,222 LINDEN ST,SCRANTON,PA,18503-1404,US
NEI-DC,222 LINDEN ST,SCRANTON,PA,18503-1404,US
SOUTHERN TIER OPTICAL,530 COLUMBIA DR,JOHNSON CITY,NY,13790,US
ROBERTS EYECARE ASSC,3455 VESTAL PKWY E,VESTAL,NY,13850,US
DR. HAIRE,10 TRIEBLE DR STE 3,TUNKHANNOCK,PA,18657-7055,US
OPTICAL NEI,222 LINDEN ST,SCRANTON,PA,18503,US
NEI-DC,222 LINDEN ST,SCRANTON,PA,18503-1404,US
NEI-DC,222 LINDEN ST,SCRANTON,PA,18503-1404,US
MIHAI BUSUIOC OD,343 BROADWAY,MONTICELLO,NY,12701-1129,US
GARY J WILLIAMS OD PC,293 MAIN ST,OWEGO,NY,13827-1615,US
TJ MAXX DC 893,4000 OLDFIELD BLVD,PITTSTON,PA,18640-9665,US
MIHAI BUSUIOC OD,343 BROADWAY,MONTICELLO,NY,12701-1129,US
KOHL'S - MAMAKATING-DC #865,3440 STATE ROUTE 209,WURTSBORO,NY,12790-4042,US
HIGHLAND OPTOMETRY,216 STATE ROUTE 299,HIGHLAND,NY,12528-7515,US
DUTCHESS OPTOMETRY,7381 S BROADWAY,RED HOOK,NY,12571-1745,US
ALLEN KAPLAN OD,12 CENTRAL AVE,CATSKILL,NY,12414,US
DRS NIZEWITZ & LAKE,200 MIDWAY PARK DR,MIDDLETOWN,NY,10940-2642,US
DUTCHESS OPTOMETRY,7 FULTON CT,POUGHKEEPSIE,NY,12603-2802,US
ROBERT J LEHRER OD,30 CANAL ST,PORT JERVIS,NY,12771-1638,US
POUGHKEEPSIE OPTOMETRY PC,301 MANCHESTER RD STE 301,POUGHKEEPSIE,NY,12603-2587,US
FRANCO ROSSI JR. OD P.C,25 ST JOHN ST,GOSHEN,NY,10924-1518,US
"PAULA ULMER, OD",176 GREENWICH AVE,GOSHEN,NY,10924-2026,US
SPUNKY OPTOMETRY,1221 ROUTE 300 STE 103,NEWBURGH,NY,12550,US
NEW YORK EYEWEAR,47 N PLANK RD,NEWBURGH,NY,12550-2114,US
"SCOTT R EARLE, OD PC",488 FREEDOM PLAINS RD STE 137,POUGHKEEPSIE,NY,12603-2693,US
HIGHLAND OPHTHAMOLOGY ASSOC,140 EXECUTIVE DR,NEW WINDSOR,NY,12553-5509,US
DR. ELAINA M GROO,304 FULLERTON AVE,NEWBURGH,NY,12550,US
OPTICAL CENTER,120 HULST DR,MATAMORAS,PA,18336,US
NEW WINDSOR PEDIATRIC,448 TEMPLE HILL RD,NEW WINDSOR,NY,12553,US
OPTICAL ILLUSIONS,203 CHESTER MALL,CHESTER,NY,10918,US
ROBERT S GREENBAUM OD,1110 ROUTE 55 STE 105,LAGRANGEVILLE,NY,12540-5048,US
DR GEORGE J KAKNIS,1073 MAIN ST  STE 106,FISHKILL,NY,12524-1792,US
SOUTHERN DUTCHESS EYECARE,969 MAIN ST STE H,FISHKILL,NY,12524-1791,US
MILLBROOK FAMILY EYECARE,61 FRONT ST,MILLBROOK,NY,12545,US
DR VERNON PERYEA,1123 ROUTE 82,HOPEWELL JUNCTION,NY,12533,US
DUTCHESS OPTOMETRY,7381 S BROADWAY,RED HOOK,NY,12571-1745,US
MILLBROOK FAMILY EYECARE,61 FRONT ST,MILLBROOK,NY,12545,US
ALLEN KAPLAN OD,12 CENTRAL AVE,CATSKILL,NY,12414,US
HIGHLAND OPTOMETRY,216 STATE ROUTE 299,HIGHLAND,NY,12528-7515,US
DUTCHESS OPTOMETRY,7 FULTON CT,POUGHKEEPSIE,NY,12603-2802,US
POUGHKEEPSIE OPTOMETRY PC,301 MANCHESTER RD STE 301,POUGHKEEPSIE,NY,12603-2587,US
"SCOTT R EARLE, OD PC",488 FREEDOM PLAINS RD STE 137,POUGHKEEPSIE,NY,12603-2693,US
ROBERT S GREENBAUM OD,1110 ROUTE 55 STE 105,LAGRANGEVILLE,NY,12540-5048,US
DR VERNON PERYEA,1123 ROUTE 82,HOPEWELL JUNCTION,NY,12533,US
BERKSHIRE EYE CENTER,409 STOCKBRIDGE RD,GREAT BARRINGTON,MA,01230-1235,US
DR GEORGE J KAKNIS,1073 MAIN ST  STE 106,FISHKILL,NY,12524-1792,US
SOUTHERN DUTCHESS EYECARE,969 MAIN ST STE H,FISHKILL,NY,12524-1791,US
NEW YORK EYEWEAR,47 N PLANK RD,NEWBURGH,NY,12550-2114,US
DR. ELAINA M GROO,304 FULLERTON AVE,NEWBURGH,NY,12550,US
MED-220,174 DANBURY RD,NEW MILFORD,CT,06776,US
MyEyeDr.,174 Danbury Rd,New Milford,CT,06776,US
SPUNKY OPTOMETRY,1221 ROUTE 300 STE 103,NEWBURGH,NY,12550,US
HIGHLAND OPHTHAMOLOGY ASSOC,140 EXECUTIVE DR,NEW WINDSOR,NY,12553-5509,US
NEW WINDSOR PEDIATRIC,448 TEMPLE HILL RD,NEW WINDSOR,NY,12553,US
BERKSHIRE EYE CENTER PC,2967 ROUTE 9,VALATIE,NY,12184,US
G AND  B OPTICAL CORP,111 INDEPENDENT WAY STE B,BREWSTER,NY,10509-2369,US
BERKSHIRE EYE CENTER PC,740 WILLIAMS ST STE 3,PITTSFIELD,MA,01201-7462,US
LAURIE RUNNERSTROM OD,99 TROY RD STE 201,EAST GREENBUSH,NY,12061,US
"KENNETH L BURKE, OD",175 MAIN ST S STE 2,WOODBURY,CT,06798-3448,US
OPTI-CARE,54 PARK LANE,NEW MILFORD,CT,06776,US
KOHL'S - MAMAKATING-DC #865,3440 STATE ROUTE 209,WURTSBORO,NY,12790-4042,US
OPTI-CARE,65 NORTH ST,DANBURY,CT,06810,US
D.E.P.S. OPTICAL DEP 8864,69 SAND PIT RD STE 100,DANBURY,CT,06810-4004,US
OPTI-CARE,997 MAIN ST,WATERTOWN,CT,06795,US
MyEyeDr.,72 Newtown Rd,Danbury,CT,06810,US
MED-350,72 NEWTOWN RD,DANBURY,CT,06810,US
SHEEHY OPTICIANS,291 NEW SCOTLAND AVE,ALBANY,NY,12208-3123,US
COHEN'S FASHION OPT #146,7 BACKUS AVE,DANBURY,CT,06810,US
ANDREW J FREILICH,650 LEE BLVD STE K02,YORKTOWN HEIGHTS,NY,10598-1160,US
KAISER OPHTHALMICS,237 SCHOOLHOUSE RD,ALBANY,NY,12203-5955,US
KENNETH STACK OD,24 ROSEMONT ST,ALBANY,NY,12203-2405,US
OPTI-CARE,SOUTHBURY PLAZA,SOUTHBURY,CT,06488,US
MED-161,100 MAIN ST N,SOUTHBURY,CT,06488,US
MyEyeDr.,100 Main St North,Southbury,CT,06488,US
DRS NIZEWITZ & LAKE,200 MIDWAY PARK DR,MIDDLETOWN,NY,10940-2642,US
GRANBY FAMILY EYE CARE LLC,355 SALMON BROOK ST,GRANBY,CT,06035,US
VISION ASSOCIATES OF WESTFIELD,509 SOUTHWICK RD,WESTFIELD,MA,01085,US
MED-349,18 W AVON RD,AVON,CT,06001,US
MED-477,453 E MAIN ST,WESTFIELD,MA,01085,US
MyEyeDr.,453 East Main Street,Westfield,MA,01085,US
DR GERBER'S EYE CARE,397 COTTAGE GROVE RD,BLOOMFIELD,CT,06002,US
EYECARE & EYEWEAR CENTER,170 MAIN ST,AGAWAM,MA,01001-1803,US
JOHN P FRANGIE MD PC,274 WESTFIELD ST,WEST SPRINGFIELD,MA,01089,US
OPTOMETRIC ASSOCIATES,440 N MAIN ST  STE B,BRISTOL,CT,06010-3900,US
EYESIGHT OPTICAL,299 CAREW ST STE 118,SPRINGFIELD,MA,01104-2360,US
KEMP EYECARE LLC,1138 NEW BRITAIN AVE,WEST HARTFORD,CT,06110-2413,US
BERKSHIRE EYE CENTER,409 STOCKBRIDGE RD,GREAT BARRINGTON,MA,01230-1235,US
BLOOMINGDALE'S  DC #SW,301 GOVENORS HWY,SOUTH WINDSOR,CT,06074,US
PIONEER VALLEY EYE ASSOC,2 HOSPITAL DR STE 201,HOLYOKE,MA,01040-6615,US
MED-335,38 FENN RD,NEWINGTON,CT,06111,US
MyEyeDr.,38 Fenn Rd,Newington,CT,06111,US
TOTAL VISION (NEWINGTON),485 WILLARD AVE,NEWINGTON,CT,06111-2318,US
EYESIGHT OPTICAL,382 N MAIN ST STE 101,EAST LONGMEADOW,MA,01028,US
YOUR EYES,198 E MAIN ST,NEW BRITAIN,CT,06051-1915,US
OPTOMETRIC SPECIALTY GROUP,185 SILAS DEANE HWY STE 1,WETHERSFIELD,CT,06109,US
ACCU-VISION #5009,72 QUEEN ST,SOUTHINGTON,CT,06489-1915,US
MED-765,29 BUCKLAND ST,MANCHESTER,CT,06042,US
MyEyeDr.,29 Buckland Street,Manchester,CT,06042,US
NEW ENGLAND EYE CARE OF,29 BUCKLAND ST,MANCHESTER,CT,06042,US
TOTAL VISION EYECARE CENTER,362 WEST MIDDLE TPKE,MANCHESTER,CT,06040,US
ELLENS EYES LLC,236 N MAIN ST,MANCHESTER,CT,06042-2004,US
OPTI-CARE,997 MAIN ST,WATERTOWN,CT,06795,US
TOTAL VISION (ROCK HILL),396 CROMWELL AVE,ROCKY HILL,CT,06067,US
OPTI-CARE,604 LAKEWOOD RD,WATERBURY,CT,06704,US
MED-165,604 LAKEWOOD RD,WATERBURY,CT,06704,US
MyEyeDr.,604 Lakewood Rd,Waterbury,CT,06704,US
MED-336,2162 SILAS DEANE HWY STE 1,ROCKY HILL,CT,06067,US
MyEyeDr.,2162 Silas Deane Hwy,Rocky Hill,CT,06067,US
MyEyeDr.,87 Grandview Ave,Waterbury,CT,06708,US
MED-164,87 GRANDVIEW AVE STE B,WATERBURY,CT,06708,US
VILLACIS EYE CARE LLC,1320 W MAIN ST,WATERBURY,CT,06708-3119,US
MyEyeDr.,1785 Highland Ave,Cheshire,CT,06410,US
MED-151,1785 HIGHLAND AVE,CHESHIRE,CT,06410,US
OPTI-CARE,1785 HIGHLAND AVENUE,CHESIRE,CT,06410,US
BERKSHIRE EYE CENTER PC,740 WILLIAMS ST STE 3,PITTSFIELD,MA,01201-7462,US
GARY WOLF OD,1140 THORNDIKE ST,PALMER,MA,01069,US
EYESIGHT OPTICAL,382 N MAIN ST STE 101,EAST LONGMEADOW,MA,01028,US
ELLENS EYES LLC,236 N MAIN ST,MANCHESTER,CT,06042-2004,US
EYESIGHT OPTICAL,299 CAREW ST STE 118,SPRINGFIELD,MA,01104-2360,US
EYECARE & EYEWEAR CENTER,170 MAIN ST,AGAWAM,MA,01001-1803,US
NEW ENGLAND EYE CARE OF,29 BUCKLAND ST,MANCHESTER,CT,06042,US
MyEyeDr.,29 Buckland Street,Manchester,CT,06042,US
MED-765,29 BUCKLAND ST,MANCHESTER,CT,06042,US
TOTAL VISION EYECARE CENTER,362 WEST MIDDLE TPKE,MANCHESTER,CT,06040,US
JOHN P FRANGIE MD PC,274 WESTFIELD ST,WEST SPRINGFIELD,MA,01089,US
BLOOMINGDALE'S  DC #SW,301 GOVENORS HWY,SOUTH WINDSOR,CT,06074,US
PIONEER VALLEY EYE ASSOC,2 HOSPITAL DR STE 201,HOLYOKE,MA,01040-6615,US
MyEyeDr.,453 East Main Street,Westfield,MA,01085,US
MED-477,453 E MAIN ST,WESTFIELD,MA,01085,US
DR GERBER'S EYE CARE,397 COTTAGE GROVE RD,BLOOMFIELD,CT,06002,US
VISION ASSOCIATES OF WESTFIELD,509 SOUTHWICK RD,WESTFIELD,MA,01085,US
GRANBY FAMILY EYE CARE LLC,355 SALMON BROOK ST,GRANBY,CT,06035,US
OPTOMETRIC SPECIALTY GROUP,185 SILAS DEANE HWY STE 1,WETHERSFIELD,CT,06109,US
MyEyeDr.,22 University Dr,Amherst,MA,01002,US
MED-322,22 UNIVERSITY DR,AMHERST,MA,01002,US
MED-336,2162 SILAS DEANE HWY STE 1,ROCKY HILL,CT,06067,US
MyEyeDr.,2162 Silas Deane Hwy,Rocky Hill,CT,06067,US
KEMP EYECARE LLC,1138 NEW BRITAIN AVE,WEST HARTFORD,CT,06110-2413,US
LORI A HEYLER OD LLC,67 W BOYLSTON ST STE 11,WEST BOYLSTON,MA,01583,US
TOTAL VISION (ROCK HILL),396 CROMWELL AVE,ROCKY HILL,CT,06067,US
TOTAL VISION (NEWINGTON),485 WILLARD AVE,NEWINGTON,CT,06111-2318,US
VISION ASSOCIATES INC,12 SMITH AVE,GREENVILLE,RI,02828-1720,US
GREATER MILFORD EYE,192 WEST ST,MILFORD,MA,01757-2273,US
MyEyeDr.,38 Fenn Rd,Newington,CT,06111,US
MED-335,38 FENN RD,NEWINGTON,CT,06111,US
VISION ASSOCIATES,148 SOCIAL ST,WOONSOCKET,RI,02895-3199,US
TOTAL VISION (UNCASVILLE),1920 NORWICH-NEW LONDON TURNPIKE,UNCASVILLE,CT,06382,US
MED-349,18 W AVON RD,AVON,CT,06001,US
LOVELAND EYECARE,28 SHUNPIKE RD STE 2,CROMWELL,CT,06416-2454,US
YOUR EYES,198 E MAIN ST,NEW BRITAIN,CT,06051-1915,US
THE EYE SHOP-6168,1524 ATWOOD AVE STE 240,JOHNSTON,RI,02919-3228,US
MIDDLESEX EYE PHYSICIANS PC,400 SAYBROOK RD STE 100,MIDDLETOWN,CT,06457-4773,US
GIULIO G DIAMANTE MD INC,1277 HARTFORD AVE,JOHNSTON,RI,02919-3262,US
COVENTRY EYECARE,860 TIOGUE AVE,COVENTRY,RI,02816-5914,US
DR. J.L. MORRILL,480 W CENTRAL ST,FRANKLIN,MA,02038-2902,US
ATTLEBORO VISION CARE,51 MAN-MAR DR STE 2,PLAINVILLE,MA,02762,US
SABRINA GAAN OD LLC,51 MAN-MAR DR STE 2,PLAINVILLE,MA,02762,US
VISION ASSOCIATES,148 SOCIAL ST,WOONSOCKET,RI,02895-3199,US
CUMBERLAND FAMILY EYECARE,248 BROAD ST,CUMBERLAND,RI,02864-8134,US
DR. J.L. MORRILL,480 W CENTRAL ST,FRANKLIN,MA,02038-2902,US
DR. KENNETH KAPLAN,2 DEXTER ST,PAWTUCKET,RI,02860-2991,US
VISION ASSOCIATES INC,12 SMITH AVE,GREENVILLE,RI,02828-1720,US
MODERN EYES LLC,1970 PAWTUCKET AVE,EAST PROVIDENCE,RI,02914,US
MODERN EYES LLC,1970 PAWTUCKET AVE,EAST PROVIDENCE,RI,02914,US
GREATER MILFORD EYE,192 WEST ST,MILFORD,MA,01757-2273,US
THE EYE SHOP-6168,1524 ATWOOD AVE STE 240,JOHNSTON,RI,02919-3228,US
GIULIO G DIAMANTE MD INC,1277 HARTFORD AVE,JOHNSTON,RI,02919-3262,US
LYN MARIE BEHMKE OD LTD,2757 PAWTUCKET AVE,EAST PROVIDENCE,RI,02914-3358,US
GEORGE D BERTHERMAN OD INC.,1466 BROAD ST,PROVIDENCE,RI,02905-2836,US
KEM OPTICAL,20 COMMERCE WAY,SEEKONK,MA,02771,US
ENVISIONS EYECARE CENTERS INC,868 RESERVOIR AVE,CRANSTON,RI,02910,US
DANIEL THURM OD LLC,89 SHARON ST,STOUGHTON,MA,02072-2011,US
MCLEOD OPTICAL,45 ONSET ST,WARWICK,RI,02888,US
ADVANCED EYE OPTICAL CENTERS INC,1 WASHINGTON ST,TAUNTON,MA,02780-3960,US
ALAN M RAPOPORT OD,537 WASHINGTON ST,CANTON,MA,02021-3001,US
DR NEIL KOZOL,20 ROCHE BROTHERS WAY STE 7,NORTH EASTON,MA,02356-1030,US
BARRINGTON EYE CENTER,33 KENT ST STE C,BARRINGTON,RI,02806,US
PJSEE INC,516 WESTGATE DR,BROCKTON,MA,02301-1816,US
DEDHAM OPHTALMIC CONSULTANTS,980 WASHINGTON ST STE 120,DEDHAM,MA,02026,US
DR ALFRED ROSATI & DR MILLS,1050 CENTERVILLE RD,WARWICK,RI,02886-4209,US
DR. CARL SAKOVITS,1180 HOPE ST,BRISTOL,RI,02809-1126,US
LAURA MARTIN OD,7 FAIRMOUNT AVE,HYDE PARK,MA,02136,US
CENTER FOR SIGHT OPT SHOP,1565 N MAIN ST STE 406,FALL RIVER,MA,02720-2972,US
COVENTRY EYECARE,860 TIOGUE AVE,COVENTRY,RI,02816-5914,US
CAROLE RUTH LLC,300 NEEDHAM ST #4,NEWTON,MA,02464,US
ADVANCED EYE OPTICAL CENTERS INC,1741 PRESIDENT AVE,FALL RIVER,MA,02720,US
ROBERT E MILLER OD PC,5393 POST RD,EAST GREENWICH,RI,02818-3023,US
VISION SPECIALIST INC.,1587 BLUE HILL AVE,MATTAPAN,MA,02126,US
MCALEAR EYE CARE PC,1638 MAIN ST,SOUTH WEYMOUTH,MA,02190,US
LEXINGTON EYE ASSOCIATES,534C BOSTON POST RD,SUDBURY,MA,01776,US
MyEyeDr.,104 Quarry Street,Quincy,MA,02169,US
MED-672,104 QUARRY ST STE 3,QUINCY,MA,02169,US
MICHAEL K EDELSTEIN OD PC,446 MOODY ST,WALTHAM,MA,02453-0415,US
THOMAS ALEO OD,283 WASHINGTON ST,WEYMOUTH,MA,02188-1508,US
EJC EYECARE LLC,289 MOODY ST,WALTHAM,MA,02453-5204,US
PUBLIC SPECTACLE OPTICIAN,53 COURT ST,PLYMOUTH,MA,02360-3822,US
JOSEPH GRANT OD,159 SAMOSET ST STE 6,PLYMOUTH,MA,02360-4815,US
SEE BREEZE OPTICAL,68 TUPPER RD STE 9,SANDWICH,MA,02563-1872,US
MCALEAR EYE CARE PC,1638 MAIN ST,SOUTH WEYMOUTH,MA,02190,US
THOMAS ALEO OD,283 WASHINGTON ST,WEYMOUTH,MA,02188-1508,US
PJSEE INC,516 WESTGATE DR,BROCKTON,MA,02301-1816,US
DR NEIL KOZOL,20 ROCHE BROTHERS WAY STE 7,NORTH EASTON,MA,02356-1030,US
ADVANCED EYE OPTICAL CENTERS INC,1 WASHINGTON ST,TAUNTON,MA,02780-3960,US
BLK  INC,470 SOUTHERN ARTERY,QUINCY,MA,02169-4614,US
MyEyeDr.,104 Quarry Street,Quincy,MA,02169,US
MED-672,104 QUARRY ST STE 3,QUINCY,MA,02169,US
DANIEL THURM OD LLC,89 SHARON ST,STOUGHTON,MA,02072-2011,US
ADVANCED EYE OPTICAL CENTERS INC,700 PLEASANT ST,NEW BEDFORD,MA,02740,US
ALAN M RAPOPORT OD,537 WASHINGTON ST,CANTON,MA,02021-3001,US
ADVANCED EYE OPTICAL CENTERS INC,500 FAUNCE CORNER RD   STE 110,NORTH DARTMOUTH,MA,02747-1278,US
"JOSEPH R GLENNON, OD",1212 KEMPTON ST,NEW BEDFORD,MA,02740-1503,US
KEM OPTICAL PC,83B FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747,US
VISION SPECIALIST INC.,1587 BLUE HILL AVE,MATTAPAN,MA,02126,US
LAURA MARTIN OD,7 FAIRMOUNT AVE,HYDE PARK,MA,02136,US
ADVANCED EYE OPTICAL CENTERS INC,1741 PRESIDENT AVE,FALL RIVER,MA,02720,US
CENTER FOR SIGHT OPT SHOP,1565 N MAIN ST STE 406,FALL RIVER,MA,02720-2972,US
DEDHAM OPHTALMIC CONSULTANTS,980 WASHINGTON ST STE 120,DEDHAM,MA,02026,US
MED-593,33 BROAD ST,BOSTON,MA,02109,US
DR RAYMOND T ESCHER,56 MAIN ST,ORLEANS,MA,02653,US
NEW ENGLAND EYE INSTITUTE,930 COMMONWEALTH AVE,BOSTON,MA,02215-1220,US
SABRINA GAAN OD LLC,51 MAN-MAR DR STE 2,PLAINVILLE,MA,02762,US
ATTLEBORO VISION CARE,51 MAN-MAR DR STE 2,PLAINVILLE,MA,02762,US
HORNEDO'S ENTERPRISE INC,339 SQUIRE RD STE 200,REVERE,MA,02151,US
DR. D FINKELSTEIN AND RYAN SHEA OD,28 STATE RD,VINEYARD HAVEN,MA,02568,US
DAVID FINKELSTEIN AND RYAN SHEA OD,28 STATE RD,VINEYARD HAVEN,MA,02568,US
CAROLE RUTH LLC,300 NEEDHAM ST #4,NEWTON,MA,02464,US
BANVILLE OPTICAL,88 LAFAYETTE ST,SALEM,MA,01970-3625,US
MELROSE  FAMILY OPTICIANS,490 MAIN ST,MELROSE,MA,02176,US
BARRINGTON EYE CENTER,33 KENT ST STE C,BARRINGTON,RI,02806,US
KEM OPTICAL,20 COMMERCE WAY,SEEKONK,MA,02771,US
DR. CARL SAKOVITS,1180 HOPE ST,BRISTOL,RI,02809-1126,US
MODERN EYES LLC,1970 PAWTUCKET AVE,EAST PROVIDENCE,RI,02914,US
MODERN EYES LLC,1970 PAWTUCKET AVE,EAST PROVIDENCE,RI,02914,US
CUMBERLAND FAMILY EYECARE,248 BROAD ST,CUMBERLAND,RI,02864-8134,US
DR. KENNETH KAPLAN,2 DEXTER ST,PAWTUCKET,RI,02860-2991,US
DR RAYMOND T ESCHER,56 MAIN ST,ORLEANS,MA,02653,US
